50.1055002,8.7610698
50.1339394,8.070159142005675
50.3310534,8.933804863807111
50.5862066,8.6742306
50.5602023,8.50022049723658
50.4411601,8.1577966
50.8330156,8.7332066
50.6412263,9.258772
51.3154546,9.4924096
50.5542328,9.6770448
50.9326685,9.7392113
51.3154546,9.4924096
51.0152435,9.327084409046602
51.14348,8.8660519
51.2064861,9.891918117658074
50.3533278,7.5943951
50.4365274,7.0050227
50.6883603,7.6377853203074615
49.8490413,7.8626661
50.3023567,7.3735478
50.4302393,7.466302
50.0215164,7.4890547
50.2649233,7.8606742
50.5568937,7.8657066
49.7596208,6.6441878
49.9294731,6.9384263
50.0375377,6.3976527
49.717240000000004,6.8431834433221095
49.4432174,7.7689951
49.4704113,8.4381568
50.0012314,8.2762513
49.7543078,8.1422038
49.4632944,8.1705063
49.2222749,8.36659
49.4432174,7.7689951
49.1848072,8.063071
49.4294558,8.314052637125616
49.9076453,8.1207846
48.7784485,9.1800132
48.684969,9.0113444
48.7427584,9.3071685
48.7031377,9.6541116
48.8953937,9.1895147
48.8966799,9.5037124
49.142291,9.218655
49.142291,9.218655
49.263305900000006,9.621815925226084
49.1123963,9.7369047
49.57141345,9.671065783186545
48.6767637,10.152923
48.88774545,10.099352516280666
49.0068705,8.4034195
49.0068705,8.4034195
48.8574209,8.2088088
49.4093582,8.694724
49.4892913,8.4673098
49.4678557,9.271007185203327
49.39995155,8.565590501605989
48.8908846,8.7029532
48.7112108,8.7452043
48.9182003,8.843240892598908
48.4637727,8.4111727
47.9960901,7.8494005
47.941164,7.8471664
48.1206565,7.850993
48.438551950000004,8.009847174810174
48.165531,8.6251283
47.979414750000004,8.488942937199678
47.9844315,8.8186606
47.659216,9.1750718
47.6120896,7.6607218
47.6246179,8.2120605
48.4919508,9.2114144
48.5236164,9.0535531
48.26036825,8.91244975996355
48.3984968,9.9912458
48.3869659,9.728699347266073
48.0984413,9.7899938
47.7309856,9.375236685811299
47.7811014,9.612468
48.0855844,9.2178879
48.7630165,11.4250395
48.1371079,11.5753822
48.2268085,12.6757914
47.7494467,12.9216667
47.7825524,11.4873095
48.2592477,11.4354419
48.0765786,11.9647521
48.8933417,11.1838965
48.3064441,11.9076579
48.4008273,11.7439565
48.1794705,11.2547202
48.0497474,10.8768728
47.790025,11.8335417
48.2405007,12.5250991
48.1371079,11.5753822
48.6536944,11.2250111
48.5296743,11.5084954
47.8539273,12.127262
48.0001038,11.3508972
47.8701474,12.6423403
47.8059338,11.0315421
48.7814115,13.0006423
48.9187285,11.8727886
48.536217,12.1516551
48.5748229,13.4609744
48.4032258,12.8774226
48.9270243,12.6265811
48.6366667,12.5877667
49.0195333,12.0974869
49.4801852,11.7836407
49.2178194,12.6663832
49.279624,11.4594662
49.0195333,12.0974869
49.3261854,12.1092708
49.8916044,10.8868478
49.9427202,11.5763079
49.7187319,11.0595749
49.5928616,11.0056
49.4772475,10.9893626
49.453872,11.077298
49.3028611,10.5722288
49.64042,10.930096
49.4772475,10.9893626
49.5091089,11.356961786226508
49.583431000000004,10.414548646393243
49.1952934,11.056652343301323
49.7933723,9.9309779
49.9740542,9.1493636
50.1985698,10.0746833
49.7017584,9.2559718
49.90825515,9.673848666601389
50.0499945,10.233302
49.7933723,9.9309779
48.3690341,10.8979522
48.4335,11.0772281
48.3690341,10.8979522
48.5812791,10.4951026
48.4555244,10.2766213
48.3943949,9.9987169
47.8025889,10.6259267
48.033975,10.35
48.8148705,10.69735
47.6130964,10.270825
49.2447573,6.971662876252603
49.492609400000006,6.633694188964502
50.5456179,8.1025344
49.3164661,6.749846
49.2613761,7.198231589855275
52.510885,13.3989367
51.7567447,14.3357307
52.4009309,13.0591397
52.80193215,13.677193256503498
52.0739107,13.866865468959961
52.62444375,12.684726380402369
52.638733450000004,14.178298969674543
52.91888095,13.227980302482093
51.630905150000004,14.033929813357613
52.250435350000004,14.268578100593665
52.2682985,12.701359586567165
51.781395700000004,14.197094570281457
52.10102655,13.265265631211802
53.24526305,13.915135050326025
54.0886707,12.1400211
53.5838993,13.063867943094245
54.0886707,12.1400211
54.2288755,12.813153282148113
53.8002812,11.28792083324009
53.72458615,13.898184670584492
53.454313049999996,11.48271853182891
50.8323531,12.918914
50.6018498,12.956783460886657
50.9348991,13.042811135345492
50.424055100000004,12.252434857136768
50.7185043,12.4939267
51.0493286,13.7381437
51.1813907,14.4275735
51.1563185,14.991018
51.1630871,13.4704939
50.903337300000004,13.923768388669655
51.3406321,12.3747329
51.3406321,12.3747329
51.44208475,13.038367177145442
51.4825041,11.9705452
52.1315889,11.6399609
51.8167973,12.010507024718144
52.20057905,11.334952624316688
51.12906475,11.851558102170362
51.724937600000004,10.69489239078069
51.53462245,11.335012928004328
51.4546989,11.850501955308275
51.850979949999996,11.600462179820752
52.6050782,11.8594279
51.8666527,12.646761
50.9777974,11.0287364
50.9281717,11.5879359
50.7156692,9.897077
50.89040305,10.241268542769337
50.6217561,10.341772912474038
50.9494849,10.7014435
50.7291643,10.9575149
50.62800785,11.286945892260967
